web_scraper_order,web_scraper_start_url,image_link,address,price,type shoes
"1765137143-764","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656536_uploaded_image1_1764883328.jpg","Dakar, Sénégal","25 000CFA","Baskets Jordan 1"
"1765137143-765","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656538_uploaded_image1_1764883544.jpg","Dakar, Sénégal","22 000CFA","Baskets Louis vuitton"
"1765137143-766","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656527_uploaded_image1_1764883123.jpg","Dakar, Sénégal","25 000CFA","Louis vuitton skate"
"1765137143-767","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656533_uploaded_image1_1764883235.jpg","Dakar, Sénégal","25 000CFA","Dior cd"
"1765137143-768","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656524_uploaded_image1_1764883061.jpg","Dakar, Sénégal","25 000CFA","Asic Gel Nyc"
"1765137143-769","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656516_uploaded_image1_1764882787.jpg","Dakar, Sénégal","17 000CFA","Baskets Air force 1 montante"
"1765137143-770","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656513_uploaded_image1_1764882662.jpg","Dakar, Sénégal","25 000CFA","New Balance"
"1765137143-771","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5658114_uploaded_image1_1764969274.jpg","Dakar, Sénégal","20 000CFA","Baskets Jordan 3 rétro"
"1765137143-772","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656505_uploaded_image1_1764882446.jpg","Dakar, Sénégal","19 000CFA","Baskets Air force 1"
"1765137143-773","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656508_uploaded_image1_1764882568.jpg","Dakar, Sénégal","20 000CFA","Baskets Jordan 3"
"1765137143-774","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656501_uploaded_image1_1764882356.jpg","Dakar, Sénégal","25 000CFA","New Balance Fuel cell"
"1765137143-775","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656495_uploaded_image1_1764882253.jpg","Dakar, Sénégal","25 000CFA","Baskets Nike P6000"
"1765137143-776","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656488_uploaded_image1_1764881966.jpg","Dakar, Sénégal","13 000CFA","Baskets Air force 1"
"1765137143-777","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656485_uploaded_image1_1764881869.jpg","Dakar, Sénégal","17 000CFA","Baskets Nike TN"
"1765137143-778","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656479_uploaded_image1_1764881761.jpg","Dakar, Sénégal","30 000CFA","Baskets Timberland"
"1765137143-779","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656461_uploaded_image1_1764881200.jpg","Dakar, Sénégal","25 000CFA","Baskets Jordan 4 rétro"
"1765137143-780","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656457_uploaded_image1_1764881079.jpg","Dakar, Sénégal","20 000CFA","Baskets Air Max 95"
"1765137143-781","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656454_uploaded_image1_1764880975.jpg","Dakar, Sénégal","25 000CFA","Baskets Saucony"
"1765137143-782","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656452_uploaded_image1_1764880848.jpg","Dakar, Sénégal","17 000CFA","Sandale Dior alpha"
"1765137143-783","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656449_uploaded_image1_1764880744.jpg","Dakar, Sénégal","25 000CFA","Baskets Louis Vuitton"
"1765137143-784","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656446_uploaded_image1_1764880658.jpg","Dakar, Sénégal","25 000CFA","Baskets Asic 1130"
"1765137143-785","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656445_uploaded_image1_1764880538.jpg","Dakar, Sénégal","25 000CFA","Baskets New Balance 740"
"1765137143-786","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656440_uploaded_image1_1764880329.jpg","Dakar, Sénégal","25 000CFA","Asic kayono 14"
"1765137143-787","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656438_uploaded_image1_1764880204.jpg","Dakar, Sénégal","25 000CFA","Asic kayono"
"1765137143-788","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5659092_uploaded_image1_1765032622.jpg","Diamalaye 1, Dakar, Sénégal","15 000CFA","Chaussures hommes"
"1765137143-789","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5659090_uploaded_image1_1765032457.jpg","Diamalaye 1, Dakar, Sénégal","15 000CFA","Chaussures Berluti"
"1765137143-790","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5658676_uploaded_image1_1765012272.jpg","Parcelle Assainies, Dakar, Sénégal","12 000CFA","Chaussures  homme"
"1765137143-791","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5609154_uploaded_image1_1762451266.jpg","Dakar, Sénégal","20 000CFA","Baskets Nike Air Max 95"
"1765137143-792","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656286_uploaded_image1_1764873140.jpg","Parcelle Assainies, Dakar, Sénégal","12 000CFA","Baskets Nike"
"1765137143-793","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656226_uploaded_image1_1764870869.jpg","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137143-794","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5654964_uploaded_image1_1764815249.jpg","Dakar, Sénégal","20 000CFA","Chaussures homme"
"1765137143-795","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5654962_uploaded_image1_1764815112.jpg","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures  homme"
"1765137143-796","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5654945_uploaded_image1_1764813406.jpg","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137143-797","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5653847_uploaded_image1_1764763835.jpg","Colobane, Dakar, Sénégal","25 000CFA","Baskets Nocta"
"1765137143-798","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5653840_uploaded_image1_1764763564.jpg","Colobane, Dakar, Sénégal","25 000CFA","Chaussures Louis Vuitton"
"1765137143-799","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5647291_uploaded_image1_1764432742.jpg","Yoff, Dakar, Sénégal","4 000CFA","Chaussures Friperie"
"1765137143-800","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5646405_uploaded_image1_1764371847.jpg","Grand Dakar, Dakar, Sénégal","8 000CFA","Chaussures avec chapeau"
"1765137143-801","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5646401_uploaded_image1_1764371645.jpg","Grand Dakar, Dakar, Sénégal","8 000CFA","Chaussures avec chapeau"
"1765137143-802","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5642098_uploaded_image1_1764157446.jpg","Parcelle Assainies, Dakar, Sénégal","10 000CFA","Chaussures  homme"
"1765137143-803","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5640323_uploaded_image1_1764078277.jpg","Parcelle Assainies, Dakar, Sénégal","10 000CFA","Chaussures  homme"
"1765137143-804","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5640318_uploaded_image1_1764078147.jpg","Parcelle Assainies, Dakar, Sénégal","12 000CFA","Chaussures  homme"
"1765137143-805","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5640260_uploaded_image1_1764076783.jpg","Diamalaye 1, Dakar, Sénégal","15 000CFA","Chaussures  homme"
"1765137143-806","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5640258_uploaded_image1_1764076664.jpg","Diamalaye 1, Dakar, Sénégal","15 000CFA","Chaussures  homme"
"1765137143-807","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5640219_uploaded_image1_1764075154.jpg","Colobane, Dakar, Sénégal","25 000CFA","Chaussures  homme"
"1765137143-808","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5637204_uploaded_image1_1763926350.jpg","Parcelle Assainies, Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137143-809","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5630752_uploaded_image1_1763589625.jpg","Parcelle Assainies, Dakar, Sénégal","12 000CFA","Baskets Asics"
"1765137143-810","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5630025_uploaded_image1_1763560555.jpg","Ouakam, Dakar, Sénégal","25 000CFA","Chaussures en daim Zara"
"1765137143-811","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5627951_uploaded_image1_1763472221.jpg","Dakar, Sénégal","8 000CFA","Sandales homme"
"1765137143-812","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5625915_uploaded_image1_1763379573.jpg","Sicap Liberté, Dakar, Sénégal","15 000CFA","Chaussures  homme"
"1765137143-813","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5624803_uploaded_image1_1763314804.jpg","Colobane, Dakar, Sénégal","10 000CFA","Chaussures en cuir pour homme"
"1765137143-814","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5623102_uploaded_image1_1763203756.jpg","Parcelle Assainies, Dakar, Sénégal","12 000CFA","Chaussures  homme"
"1765137143-815","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5622144_uploaded_image1_1763141369.jpg","Colobane, Dakar, Sénégal","25 000CFA","Chaussures Hugo Boss"
"1765137143-816","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5621182_uploaded_image1_1763077582.jpg","Colobane, Dakar, Sénégal","20 000CFA","Chaussures homme"
"1765137143-817","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5619673_uploaded_image1_1763023060.jpg","Point E, Dakar, Sénégal","10 000CFA","Babouches  homme"
"1765137143-818","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5618783_uploaded_image1_1762964858.jpg","Dakar Plateau, Dakar, Sénégal","15 000CFA","Tapettes homme"
"1765137143-819","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5618775_uploaded_image1_1762964709.jpg","Dakar Plateau, Dakar, Sénégal","18 000CFA","Babouches  homme"
"1765137143-820","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5618698_uploaded_image1_1762962167.jpg","Point E, Dakar, Sénégal","10 000CFA","Babouches  homme"
"1765137143-821","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5618425_uploaded_image1_1762956121.jpg","Parcelle Assainies, Dakar, Sénégal","25 000CFA","Balenciaga"
"1765137143-822","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5616251_uploaded_image1_1762866056.jpg","Dakar Plateau, Dakar, Sénégal","10 000CFA","Babouches  homme"
"1765137143-823","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5616009_uploaded_image1_1762860359.jpg","Dakar Plateau, Dakar, Sénégal","10 000CFA","Babouches  homme"
"1765137143-824","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5613411_uploaded_image1_1762726719.jpg","Colobane, Dakar, Sénégal","25 000CFA","Baskets Nike"
"1765137143-825","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5569336_uploaded_image1_1760194310.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal","29 500CFA","Sandale Orthopédique Birkenstock"
"1765137143-826","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5610456_uploaded_image1_1762521928.jpg","Almadies, Dakar, Sénégal","16 000CFA","Chaussures en cuir"
"1765137143-827","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5610449_uploaded_image1_1762521706.jpg","Almadies, Dakar, Sénégal","15 000CFA","Sneakers homme"
"1765137143-828","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5610109_uploaded_image1_1762509011.jpg","Dakar, Sénégal","6 000CFA","Chaussures  homme"
"1765137143-829","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5609232_uploaded_image1_1762455930.jpg","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures hommes"
"1765137143-830","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5609229_uploaded_image1_1762455773.jpg","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures homme"
"1765137143-831","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5608889_uploaded_image1_1762441070.jpg","Guediawaye, Dakar, Sénégal","13 500CFA","Chaussures homme"
"1765137143-832","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5608405_uploaded_image1_1762426274.jpg","Dakar, Sénégal","8 000CFA","Chaussures  homme"
"1765137143-833","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5608086_uploaded_image1_1762416663.jpg","Dakar Plateau, Dakar, Sénégal","1 000CFA","Chaussures  homme"
"1765137143-834","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5607540_uploaded_image1_1762380090.jpg","Rufisque, Sénégal","5 000CFA","Sandales Alexandre MC Queen"
"1765137143-835","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5604084_uploaded_image1_1762212669.jpg","Dakar, Sénégal","16 900CFA","Baskets New Balance"
"1765137143-836","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5604077_uploaded_image1_1762212426.jpg","Dakar, Sénégal","16 900CFA","Baskets TN"
"1765137143-837","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5604075_uploaded_image1_1762212336.jpg","Dakar, Sénégal","16 900CFA","Baskets New Balance"
"1765137143-838","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5603314_uploaded_image1_1762181979.jpg","Diamalaye 1, Dakar, Sénégal","15 000CFA","Chaussures hommes"
"1765137143-839","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5603000_uploaded_image1_1762171793.jpg","Dakar, Sénégal","25 000CFA","Baskets Adidas"
"1765137143-840","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5600252_uploaded_image1_1762008921.jpg","Dakar, Sénégal","20 000CFA","Chaussures homme"
