web_scraper_order,web_scraper_start_url,image_link,address,price,type habits
"1765137899-762","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5657721_uploaded_image1_1764949913.jpg","Dakar, Sénégal","12 000CFA","Djalabeh"
"1765137899-763","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5657705_uploaded_image1_1764949059.jpg","Dakar, Sénégal","1 000CFA","Caleçons"
"1765137899-764","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5657708_uploaded_image1_1764949263.jpg","Dakar, Sénégal","7 000CFA","Chemise"
"1765137899-765","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5657707_uploaded_image1_1764949208.jpg","Dakar, Sénégal","8 000CFA","Pantalon kaki"
"1765137899-766","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5657710_uploaded_image1_1764949465.jpg","Dakar, Sénégal","7 000CFA","Pull-over"
"1765137899-767","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5657709_uploaded_image1_1764949418.jpg","Dakar, Sénégal","14 000CFA","Jacket"
"1765137899-768","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5657703_uploaded_image1_1764948943.jpg","Dakar, Sénégal","8 000CFA","Gilet"
"1765137899-769","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5635318_uploaded_image1_1763821463.jpg","Dakar, Sénégal","6 000CFA","Blouson longue manche"
"1765137899-770","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5635312_uploaded_image1_1763821085.jpg","Dakar, Sénégal","4 000CFA","Collants Nike"
"1765137899-771","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5635309_uploaded_image1_1763820983.jpg","Dakar, Sénégal","9 000CFA","Blouson"
"1765137899-772","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5635299_uploaded_image1_1763820328.jpg","Dakar, Sénégal","6 000CFA","Ensemble longue manche"
"1765137899-773","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5657571_uploaded_image1_1764942132.jpg","Dakar, Sénégal","20 000CFA","Blouson"
"1765137899-774","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5657576_uploaded_image1_1764942384.jpg","Dakar, Sénégal","20 000CFA","Ensemble homme"
"1765137899-775","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5635259_uploaded_image1_1763818705.jpg","Dakar, Sénégal","7 500CFA","Ensemble coton"
"1765137899-776","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5635224_uploaded_image1_1763816701.jpg","Dakar, Sénégal","6 000CFA","Ensemble longue manche"
"1765137899-777","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5635943_uploaded_image1_1763859233.jpg","Colobane, Dakar, Sénégal","10 000CFA","Pull"
"1765137899-778","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5658191_uploaded_image1_1764973421.jpg","Dakar, Sénégal","3 000CFA","T-shirt unique en coton"
"1765137899-779","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5624977_uploaded_image1_1763325894.jpg","Colobane, Dakar, Sénégal","15 000CFA","Ensemble femme"
"1765137899-780","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5624968_uploaded_image1_1763325481.jpg","Colobane, Dakar, Sénégal","15 000CFA","Emsemble 100℅ coton"
"1765137899-781","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5656710_uploaded_image1_1764890772.jpg","Sicap Liberté, Dakar, Sénégal","6 000CFA","Polo manches courtes"
"1765137899-782","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5655663_uploaded_image1_1764851829.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","Costume wax homme"
"1765137899-783","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5655261_uploaded_image1_1764838352.jpg","Point E, Dakar, Sénégal","2 800CFA","Polos homme"
"1765137899-784","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5653962_uploaded_image1_1764767662.jpg","Guediawaye, Dakar, Sénégal","25 000CFA","Ensembles blouson"
"1765137899-785","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5652008_uploaded_image1_1764676040.jpg","Medina, Dakar, Sénégal","25 000CFA","Blouson"
"1765137899-786","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5648700_uploaded_image1_1764522517.jpg","Parcelle Assainies, Dakar, Sénégal","9 000CFA","Ensemble courte manche homme"
"1765137899-787","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5647708_uploaded_image1_1764461524.jpg","Parcelle Assainies, Dakar, Sénégal","15 000CFA","Jeans homme"
"1765137899-788","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5647705_uploaded_image1_1764461139.jpg","Parcelle Assainies, Dakar, Sénégal","15 000CFA","Jeans homme"
"1765137899-789","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5640522_uploaded_image1_1764084134.jpg","Yoff, Dakar, Sénégal","10 000CFA","Vêtements homme"
"1765137899-790","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5636688_uploaded_image1_1763904711.jpg","Diamalaye 1, Dakar, Sénégal","12 000CFA","Jackets homme"
"1765137899-791","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5635768_uploaded_image1_1763846355.jpg","Ouakam, Dakar, Sénégal","30 000CFA","Costume africaine"
"1765137899-792","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5588150_uploaded_image1_1761247547.jpg","Dakar, Sénégal","5 500CFA","Ensemble short"
"1765137899-793","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5588146_uploaded_image1_1761247172.jpg","Dakar, Sénégal","8 000CFA","Ensemble chemise"
"1765137899-794","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5630909_uploaded_image1_1763595205.jpg","Ouest Foire, Dakar, Sénégal","45 000CFA","Costume homme"
"1765137899-795","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5627764_uploaded_image1_1763467688.jpg","Dakar, Sénégal","7 000CFA","Abaya"
"1765137899-796","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5627758_uploaded_image1_1763467598.jpg","Dakar, Sénégal","7 000CFA","Abaya Vip"
"1765137899-797","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5624792_uploaded_image1_1763314250.jpg","Medina, Dakar, Sénégal","4 000CFA","T-shirts"
"1765137899-798","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5621540_uploaded_image1_1763113503.jpg","Grand Dakar, Dakar, Sénégal","8 500CFA","Chemise homme"
"1765137899-799","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5621021_uploaded_image1_1763072074.jpg","Colobane, Dakar, Sénégal","Prix sur demande","Vêtements homme"
"1765137899-800","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5616609_uploaded_image1_1762875617.jpg","Dakar, Sénégal","4 500CFA","Abaya homme"
"1765137899-801","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5612990_uploaded_image1_1762697373.jpg","Almadies, Dakar, Sénégal","6 000CFA","Pantalon en coton"
"1765137899-802","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5612987_uploaded_image1_1762697248.jpg","Almadies, Dakar, Sénégal","4 500CFA","Short homme"
"1765137899-803","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5608926_uploaded_image1_1762442310.jpg","Grand Yoff, Dakar, Sénégal","12 000CFA","Packs 12 caleçons"
"1765137899-804","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5606247_uploaded_image1_1762334546.jpg","Parcelle Assainies, Dakar, Sénégal","Prix sur demande","Costume pour homme"
"1765137899-805","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5605460_uploaded_image1_1762280079.jpg","Guediawaye, Dakar, Sénégal","9 000CFA","Pantalon homme"
"1765137899-806","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5605452_uploaded_image1_1762279838.jpg","Guediawaye, Dakar, Sénégal","3 500CFA","Tee-shirts"
"1765137899-807","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5604148_uploaded_image1_1762219990.jpg","Sicap Liberté, Dakar, Sénégal","20 000CFA","Abaya homme bleu ciel"
"1765137899-808","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5599288_uploaded_image2_1761942499.jpeg","Hann Bel-Air, Dakar, Sénégal","Prix sur demande","Fripperie - Vintage Milano"
"1765137899-809","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5595880_uploaded_image1_1761763593.jpg","Dakar Plateau, Dakar, Sénégal","5 000CFA","T-shirts en coton"
"1765137899-810","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5554258_uploaded_image1_1759400484.jpg","Dakar, Sénégal","7 000CFA","Polo en coton"
"1765137899-811","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5577770_uploaded_image1_1760656538.jpg","Dakar, Sénégal","10 000CFA","Djalabeh"
"1765137899-812","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5563761_uploaded_image1_1759876759.jpg","Dakar, Sénégal","7 000CFA","Polo homme"
"1765137899-813","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5563760_uploaded_image1_1759876646.jpg","Dakar, Sénégal","8 000CFA","Pantalon kaki"
"1765137899-814","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5563767_uploaded_image1_1759876864.jpg","Dakar, Sénégal","15 000CFA","Ensemble kaki + polo"
"1765137899-815","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5568602_uploaded_image1_1760134872.jpg","Dakar, Sénégal","7 000CFA","Jeans"
"1765137899-816","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5568202_uploaded_image1_1760117937.jpg","Dakar, Sénégal","3 000CFA","T-shirt"
"1765137899-817","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5567797_uploaded_image1_1760099504.jpg","Dakar, Sénégal","7 000CFA","Pantalon bas large"
"1765137899-818","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5571613_uploaded_image1_1760357230.jpg","Dakar, Sénégal","8 000CFA","Ensemble en lin"
"1765137899-819","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5551999_uploaded_image1_1759307137.jpg","Dakar, Sénégal","12 000CFA","Ensemble homme"
"1765137899-820","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5550768_uploaded_image1_1759250295.jpg","Dakar, Sénégal","7 000CFA","Pantalon bas large"
"1765137899-821","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5584603_uploaded_image1_1761052072.jpg","Dakar, Sénégal","5 000CFA","T-shirt Lacoste"
"1765137899-822","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5569824_uploaded_image1_1760223295.jpg","Dakar, Sénégal","8 000CFA","Ensemble short"
"1765137899-823","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5555673_uploaded_image1_1759439295.jpg","Dakar, Sénégal","6 000CFA","T-shirts 100% coton"
"1765137899-824","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5549020_uploaded_image1_1759172798.jpg","Dakar, Sénégal","1 000CFA","Caleçons"
"1765137899-825","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5549025_uploaded_image1_1759172921.jpg","Dakar, Sénégal","7 000CFA","Pantalon bas large"
"1765137899-826","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5549028_uploaded_image1_1759173041.jpg","Dakar, Sénégal","3 000CFA","T-shirts unique 100% coton"
"1765137899-827","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5549017_uploaded_image1_1759172693.jpg","Dakar, Sénégal","7 000CFA","Short jeans"
"1765137899-828","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5548983_uploaded_image1_1759170801.jpg","Dakar, Sénégal","9 000CFA","Jeans"
"1765137899-829","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5548982_uploaded_image1_1759170753.jpg","Dakar, Sénégal","6 000CFA","Short"
"1765137899-830","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5548975_uploaded_image1_1759170491.jpg","Dakar, Sénégal","7 000CFA","Lacoste"
"1765137899-831","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5548980_uploaded_image1_1759170623.jpg","Dakar, Sénégal","1 500CFA","Sous vêtements"
"1765137899-832","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5555324_uploaded_image1_1759429771.jpg","Dakar, Sénégal","6 000CFA","Polo"
"1765137899-833","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5588326_uploaded_image1_1761262675.jpg","Grand Dakar, Dakar, Sénégal","60 000CFA","Survêtement Nike"
"1765137899-834","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5588324_uploaded_image1_1761262516.jpg","Grand Dakar, Dakar, Sénégal","50 000CFA","Survêtement Nike"
"1765137899-835","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5588318_uploaded_image1_1761262014.jpg","Grand Dakar, Dakar, Sénégal","30 000CFA","Ensemble nike tech"
"1765137899-836","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5588312_uploaded_image1_1761261836.jpg","Grand Dakar, Dakar, Sénégal","25 000CFA","Ensemble blouson"
"1765137899-837","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5547717_uploaded_image1_1759098205.jpg","HLM, Dakar, Sénégal","30 000CFA","Costumes africains"
"1765137899-838","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5586874_uploaded_image1_1761172153.jpg","Dakar, Sénégal","4 500CFA","T-shirts Kaddù dund"
"1765137899-839","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5586869_uploaded_image1_1761171855.jpg","Dakar, Sénégal","4 500CFA","T-shirts"
"1765137899-840","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5585179_uploaded_image1_1761084798.jpg","Dakar Plateau, Dakar, Sénégal","9 000CFA","Blouson"
